index,Patron Type Definition,Total Checkouts,Total Renewals,Age Range,Home Library Definition,Circulation Active Month,Circulation Active Year,Notice Preference Definition,Provided Email Address,Year Patron Registered,Outside of County,Years Active,Renewals per Checkouts,User Count,Average_Checkouts
2345,ADULT,14,0,35-44,Main Library,September,2015,email,True,2015,False,0,0.0,1242,0.011272141706924315
3733,ADULT,35,0,35-44,Main Library,September,2014,print,False,2010,False,4,0.0,1242,0.02818035426731079
4681,ADULT,82,28,20-24,Main Library,September,2014,email,True,2014,False,0,0.34,1242,0.06602254428341385
1185,ADULT,16,0,45-54,Main Library,September,2015,email,True,2011,False,4,0.0,1242,0.01288244766505636
3735,JUVENILE,5,11,10-19,Excelsior,September,2015,email,True,2015,False,0,2.2,247,0.020242914979757085
258,ADULT,22,29,35-44,Main Library,September,2015,email,True,2007,False,8,1.32,1242,0.017713365539452495
2452,SENIOR,2,0,65-74,Chinatown,September,2013,print,False,2013,False,0,0.0,194,0.010309278350515464
1705,ADULT,3,4,45-54,Chinatown,September,2014,email,True,2014,False,0,1.33,194,0.015463917525773196
1289,ADULT,6,0,45-54,Main Library,September,2010,email,True,2009,False,1,0.0,1242,0.004830917874396135
1314,ADULT,3,0,25-34,Main Library,September,2015,email,True,2015,False,0,0.0,1242,0.0024154589371980675
3939,YOUNG ADULT,6,4,10-19,Mission,September,2014,email,True,2014,False,0,0.67,350,0.017142857142857144
2478,ADULT,2,0,35-44,Main Library,September,2015,email,True,2014,False,1,0.0,1242,0.001610305958132045
2479,ADULT,0,0,45-54,Main Library,September,2010,email,True,2010,False,0,0.0,1242,0.0
4608,ADULT,33,0,45-54,Main Library,September,2014,email,True,2014,False,0,0.0,1242,0.026570048309178744
3925,ADULT,7,2,20-24,Mission,September,2015,email,True,2015,False,0,0.29,350,0.02
1319,ADULT,3,0,25-34,Main Library,September,2014,email,True,2011,False,3,0.0,1242,0.0024154589371980675
2389,ADULT,7,0,55-59,Main Library,September,2013,email,True,2011,False,2,0.0,1242,0.005636070853462158
4592,ADULT,7,13,35-44,Main Library,September,2013,print,False,2010,False,3,1.86,1242,0.005636070853462158
2380,ADULT,671,12,20-24,Main Library,September,2014,phone,False,2006,False,8,0.02,1242,0.5402576489533011
1281,ADULT,0,0,25-34,Main Library,September,2010,email,True,2008,False,2,0.0,1242,0.0
2364,ADULT,15,56,35-44,Main Library,September,2014,email,True,2013,False,1,3.73,1242,0.012077294685990338
3872,YOUNG ADULT,670,45,10-19,Excelsior,September,2012,phone,False,2008,False,4,0.07,247,2.7125506072874495
2368,ADULT,8,0,45-54,Chinatown,September,2013,email,True,2013,False,0,0.0,194,0.041237113402061855
1248,ADULT,174,4,45-54,Main Library,September,2014,print,False,2010,False,4,0.02,1242,0.14009661835748793
2500,ADULT,0,0,25-34,Main Library,September,2015,email,True,2015,False,0,0.0,1242,0.0
1216,ADULT,17,1,45-54,Chinatown,September,2013,email,True,2011,False,2,0.06,194,0.08762886597938144
2359,ADULT,2,0,60-64,Main Library,September,2013,email,True,2012,False,1,0.0,1242,0.001610305958132045
4049,ADULT,4,0,25-34,Excelsior,September,2014,email,True,2014,False,0,0.0,247,0.016194331983805668
3751,ADULT,282,6,25-34,Main Library,September,2013,email,True,2011,False,2,0.02,1242,0.22705314009661837
3843,ADULT,7,0,25-34,Main Library,September,2013,email,True,2013,False,0,0.0,1242,0.005636070853462158
1143,ADULT,46,81,25-34,Main Library,September,2014,email,True,2007,False,7,1.76,1242,0.037037037037037035
2862,ADULT,61,3,45-54,Chinatown,September,2014,phone,False,2006,False,8,0.05,194,0.31443298969072164
1972,ADULT,3,0,25-34,Main Library,September,2015,email,True,2015,False,0,0.0,1242,0.0024154589371980675
1649,ADULT,20,2,25-34,Excelsior,September,2013,phone,False,2010,False,3,0.1,247,0.08097165991902834
134,ADULT,7,1,20-24,Main Library,September,2013,phone,True,2009,False,4,0.14,1242,0.005636070853462158
1947,ADULT,1,0,20-24,Main Library,September,2013,email,True,2013,False,0,0.0,1242,0.0008051529790660225
117,ADULT,145,1,20-24,Main Library,September,2013,phone,False,2010,False,3,0.01,1242,0.11674718196457327
4376,ADULT,11,3,25-34,Main Library,September,2013,phone,False,2011,False,2,0.27,1242,0.008856682769726247
1917,ADULT,26,9,25-34,Main Library,September,2014,email,True,2011,False,3,0.35,1242,0.020933977455716585
4370,ADULT,10,24,55-59,Main Library,September,2010,email,True,2008,False,2,2.4,1242,0.008051529790660225
4657,ADULT,5,2,25-34,Mission,September,2014,email,True,2011,False,3,0.4,350,0.014285714285714285
1866,ADULT,11,0,25-34,Main Library,September,2014,print,False,2011,False,3,0.0,1242,0.008856682769726247
249,ADULT,2,0,60-64,Excelsior,September,2010,phone,False,2010,False,0,0.0,247,0.008097165991902834
4810,ADULT,165,86,35-44,Mission,September,2013,email,True,2006,False,7,0.52,350,0.4714285714285714
4299,ADULT,3,0,25-34,Main Library,September,2014,email,True,2011,False,3,0.0,1242,0.0024154589371980675
4103,ADULT,7,0,20-24,Main Library,September,2012,email,True,2012,False,0,0.0,1242,0.005636070853462158
1575,ADULT,1,0,20-24,Main Library,September,2013,phone,False,2011,False,2,0.0,1242,0.0008051529790660225
4823,JUVENILE,226,3,0-9,Mission,September,2014,phone,False,2011,False,3,0.01,350,0.6457142857142857
4125,ADULT,1,0,35-44,Main Library,September,2011,email,True,2011,False,0,0.0,1242,0.0008051529790660225
1809,ADULT,16,15,35-44,Main Library,September,2013,email,True,2009,False,4,0.94,1242,0.01288244766505636
54,ADULT,10,20,60-64,Main Library,September,2014,email,True,2008,False,6,2.0,1242,0.008051529790660225
465,JUVENILE,13,8,0-9,Excelsior,September,2015,email,True,2011,False,4,0.62,247,0.05263157894736842
1657,ADULT,8,3,65-74,Main Library,September,2012,email,True,2008,False,4,0.38,1242,0.00644122383252818
1664,ADULT,5,4,35-44,Main Library,September,2014,email,True,2011,False,3,0.8,1242,0.004025764895330112
4244,ADULT,0,0,25-34,Main Library,September,2014,email,True,2014,False,0,0.0,1242,0.0
999,ADULT,70,38,25-34,Excelsior,September,2015,email,True,2010,False,5,0.54,247,0.2834008097165992
1674,ADULT,2,0,45-54,Main Library,September,2013,print,False,2010,False,3,0.0,1242,0.001610305958132045
4162,ADULT,15,0,25-34,Main Library,September,2015,email,True,2014,False,1,0.0,1242,0.012077294685990338
1739,ADULT,19,36,35-44,Main Library,September,2013,email,True,2012,False,1,1.89,1242,0.015297906602254429
648,YOUNG ADULT,7,0,10-19,Excelsior,September,2014,print,True,2009,False,5,0.0,247,0.02834008097165992
662,JUVENILE,26,0,0-9,Excelsior,September,2013,email,True,2013,False,0,0.0,247,0.10526315789473684
771,YOUNG ADULT,675,71,10-19,Excelsior,September,2015,phone,False,2006,False,9,0.11,247,2.7327935222672064
4833,ADULT,21,0,45-54,Mission,September,2014,email,True,2010,False,4,0.0,350,0.06
2313,ADULT,1,1,25-34,Main Library,September,2014,email,True,2014,False,0,1.0,1242,0.0008051529790660225
1555,ADULT,375,5,20-24,Main Library,September,2015,email,True,2007,False,8,0.01,1242,0.30193236714975846
4426,ADULT,5,4,35-44,Mission,September,2014,email,True,2014,False,0,0.8,350,0.014285714285714285
3108,YOUNG ADULT,2,2,10-19,Excelsior,September,2014,phone,False,2014,False,0,1.0,247,0.008097165991902834
1398,YOUNG ADULT,2,0,10-19,Main Library,September,2013,email,True,2013,False,0,0.0,1242,0.001610305958132045
2303,ADULT,2,0,25-34,Main Library,September,2012,email,True,2012,False,0,0.0,1242,0.001610305958132045
2976,YOUNG ADULT,27,4,10-19,Chinatown,September,2013,email,True,2005,False,8,0.15,194,0.13917525773195877
1402,SENIOR,65,34,65-74,Main Library,September,2015,phone,False,2005,False,10,0.52,1242,0.05233494363929147
4074,ADULT,7,14,25-34,Mission,September,2010,email,True,2010,False,0,2.0,350,0.02
2949,JUVENILE,5,0,0-9,Excelsior,September,2015,phone,False,2015,False,0,0.0,247,0.020242914979757085
4159,ADULT,2,0,45-54,Mission,September,2014,email,True,2010,False,4,0.0,350,0.005714285714285714
3953,ADULT,8,1,35-44,Main Library,September,2015,email,True,2015,False,0,0.12,1242,0.00644122383252818
3959,ADULT,9,0,55-59,Main Library,September,2014,print,False,2010,False,4,0.0,1242,0.007246376811594203
176,ADULT,3,0,45-54,Main Library,September,2012,email,True,2012,False,0,0.0,1242,0.0024154589371980675
3977,ADULT,26,12,25-34,Main Library,September,2013,email,True,2012,False,1,0.46,1242,0.020933977455716585
3980,ADULT,56,5,35-44,Main Library,September,2015,email,True,2014,False,1,0.09,1242,0.04508856682769726
4497,ADULT,14,19,25-34,Main Library,September,2015,email,True,2013,False,2,1.36,1242,0.011272141706924315
4297,ADULT,16,0,25-34,Chinatown,September,2015,print,False,2013,False,2,0.0,194,0.08247422680412371
2203,ADULT,17,0,25-34,Main Library,September,2014,email,True,2014,False,0,0.0,1242,0.013687600644122383
2177,ADULT,0,0,25-34,Main Library,September,2015,email,True,2015,False,0,0.0,1242,0.0
2583,ADULT,35,32,25-34,Excelsior,September,2015,email,True,2009,False,6,0.91,247,0.1417004048582996
1450,ADULT,2,0,25-34,Main Library,September,2014,email,True,2014,False,0,0.0,1242,0.001610305958132045
4473,ADULT,56,120,20-24,Main Library,September,2015,email,True,2015,False,0,2.14,1242,0.04508856682769726
3612,ADULT,0,0,45-54,Chinatown,September,2014,email,True,2013,False,1,0.0,194,0.0
3623,ADULT,18,8,20-24,Chinatown,September,2015,phone,False,2007,False,8,0.44,194,0.09278350515463918
159,ADULT,1,2,55-59,Main Library,September,2015,email,True,2015,False,0,2.0,1242,0.0008051529790660225
2097,ADULT,7,0,25-34,Main Library,September,2015,email,True,2015,False,0,0.0,1242,0.005636070853462158
2421,YOUNG ADULT,244,26,10-19,Excelsior,September,2015,email,True,2009,False,6,0.11,247,0.9878542510121457
4412,ADULT,140,73,60-64,Mission,September,2014,email,True,2005,False,9,0.52,350,0.4
4429,ADULT,6,0,35-44,Main Library,September,2013,email,True,2008,False,5,0.0,1242,0.004830917874396135
1517,ADULT,1,0,20-24,Main Library,September,2014,email,True,2014,False,0,0.0,1242,0.0008051529790660225
2267,JUVENILE,3,0,0-9,Excelsior,September,2015,print,False,2012,False,3,0.0,247,0.012145748987854251
4420,ADULT,0,0,55-59,Main Library,September,2012,email,True,2012,False,0,0.0,1242,0.0
4482,SENIOR,5,0,65-74,Main Library,September,2015,email,True,2015,False,0,0.0,1242,0.004025764895330112
3726,ADULT,2,3,35-44,Main Library,September,2010,email,True,2009,False,1,1.5,1242,0.001610305958132045
1332,ADULT,4,0,25-34,Mission,September,2013,email,True,2010,False,3,0.0,350,0.011428571428571429
2863,ADULT,1,0,25-34,Main Library,September,2015,email,True,2015,False,0,0.0,1242,0.0008051529790660225
2312,ADULT,51,89,25-34,Richmond,September,2013,email,True,2007,False,6,1.75,248,0.2056451612903226
2545,ADULT,206,33,60-64,Mission,September,2013,print,False,2012,False,1,0.16,350,0.5885714285714285
1911,ADULT,58,3,25-34,Mission,September,2015,phone,False,2012,False,3,0.05,350,0.1657142857142857
2841,JUVENILE,7,0,10-19,Main Library,September,2014,phone,False,2014,False,0,0.0,1242,0.005636070853462158
4911,ADULT,7,2,35-44,Main Library,September,2013,email,True,2007,False,6,0.29,1242,0.005636070853462158
3249,ADULT,4,0,20-24,Mission,September,2015,email,True,2015,False,0,0.0,350,0.011428571428571429
487,ADULT,7,2,45-54,Main Library,September,2015,email,True,2014,False,1,0.29,1242,0.005636070853462158
4157,YOUNG ADULT,6,0,10-19,Richmond,September,2013,email,True,2011,False,2,0.0,248,0.024193548387096774
575,ADULT,17,1,20-24,Mission,September,2015,phone,False,2008,False,7,0.06,350,0.04857142857142857
933,SENIOR,49,26,65-74,Main Library,September,2013,email,True,2009,False,4,0.53,1242,0.039452495974235106
4205,ADULT,31,2,35-44,Richmond,September,2014,phone,False,2011,False,3,0.06,248,0.125
3567,ADULT,1,0,45-54,Main Library,September,2012,email,True,2012,False,0,0.0,1242,0.0008051529790660225
4215,ADULT,650,170,45-54,Richmond,September,2013,email,True,2010,False,3,0.26,248,2.620967741935484
3579,ADULT,0,0,45-54,Main Library,September,2012,email,True,2012,False,0,0.0,1242,0.0
2004,ADULT,68,4,25-34,Mission,September,2015,email,True,2012,False,3,0.06,350,0.19428571428571428
948,ADULT,25,17,35-44,Main Library,September,2013,email,True,2008,False,5,0.68,1242,0.020128824476650563
511,ADULT,14,13,25-34,Mission,September,2015,email,True,2014,False,1,0.93,350,0.04
508,ADULT,119,49,25-34,Mission,September,2014,email,True,2005,False,9,0.41,350,0.34
2764,ADULT,3,3,25-34,Main Library,September,2012,email,True,2011,False,1,1.0,1242,0.0024154589371980675
500,ADULT,1,0,25-34,Mission,September,2015,email,True,2015,False,0,0.0,350,0.002857142857142857
2035,ADULT,40,11,45-54,Richmond,September,2015,email,True,2006,False,9,0.28,248,0.16129032258064516
1140,ADULT,4,4,65-74,Richmond,September,2013,email,True,2013,False,0,1.0,248,0.016129032258064516
641,SENIOR,77,2,65-74,Main Library,September,2015,phone,False,2006,False,9,0.03,1242,0.061996779388083734
4458,ADULT,10,4,10-19,Richmond,September,2014,phone,True,2011,False,3,0.4,248,0.04032258064516129
4892,ADULT,793,35,20-24,Main Library,September,2014,email,True,2011,False,3,0.04,1242,0.6384863123993558
435,ADULT,1,3,45-54,Mission,September,2013,email,True,2013,False,0,3.0,350,0.002857142857142857
825,ADULT,1,0,60-64,Richmond,September,2015,email,True,2010,False,5,0.0,248,0.004032258064516129
2419,ADULT,347,399,45-54,Richmond,September,2013,email,True,2007,False,6,1.15,248,1.3991935483870968
645,ADULT,11,0,10-19,Richmond,September,2011,email,True,2005,False,6,0.0,248,0.04435483870967742
1507,ADULT,141,8,10-19,Mission,September,2014,email,True,2006,False,8,0.06,350,0.40285714285714286
3413,ADULT,24,0,25-34,Main Library,September,2014,email,True,2012,False,2,0.0,1242,0.01932367149758454
790,ADULT,9,6,25-34,Main Library,September,2014,email,True,2014,False,0,0.67,1242,0.007246376811594203
3405,ADULT,8,4,25-34,Main Library,September,2014,email,True,2011,False,3,0.5,1242,0.00644122383252818
880,ADULT,94,20,25-34,Excelsior,September,2015,email,True,2012,False,3,0.21,247,0.3805668016194332
409,ADULT,462,3,35-44,Richmond,September,2014,email,True,2011,False,3,0.01,248,1.8629032258064515
2721,YOUNG ADULT,144,0,10-19,Mission,September,2014,phone,False,2011,False,3,0.0,350,0.4114285714285714
2969,ADULT,18,0,10-19,Richmond,September,2013,email,True,2012,False,1,0.0,248,0.07258064516129033
2963,ADULT,9,9,25-34,Main Library,September,2010,email,True,2009,False,1,1.0,1242,0.007246376811594203
2945,SENIOR,1,0,65-74,Main Library,September,2013,email,True,2005,False,8,0.0,1242,0.0008051529790660225
3545,JUVENILE,3,0,0-9,Richmond,September,2015,email,True,2015,False,0,0.0,248,0.012096774193548387
3386,ADULT,50,67,35-44,Main Library,September,2013,email,True,2012,False,1,1.34,1242,0.040257648953301126
3141,JUVENILE,630,5,10-19,Richmond,September,2014,email,True,2011,False,3,0.01,248,2.5403225806451615
188,SENIOR,96,15,65-74,Richmond,September,2013,phone,False,2010,False,3,0.16,248,0.3870967741935484
3196,SENIOR,4,0,65-74,Richmond,September,2011,email,True,2009,False,2,0.0,248,0.016129032258064516
833,ADULT,204,63,25-34,Main Library,September,2015,email,True,2010,False,5,0.31,1242,0.1642512077294686
168,ADULT,321,624,35-44,Richmond,September,2015,email,True,2011,False,4,1.94,248,1.2943548387096775
2797,YOUNG ADULT,57,0,10-19,Mission,September,2014,phone,False,2006,False,8,0.0,350,0.16285714285714287
3517,ADULT,15,2,25-34,Main Library,September,2014,email,True,2013,False,1,0.13,1242,0.012077294685990338
1719,ADULT,92,2,60-64,Mission,September,2015,email,True,2010,False,5,0.02,350,0.26285714285714284
4993,ADULT,1,0,25-34,Main Library,September,2012,email,True,2012,False,0,0.0,1242,0.0008051529790660225
1158,ADULT,3,11,35-44,Main Library,September,2013,email,True,2012,False,1,3.67,1242,0.0024154589371980675
623,SENIOR,1,3,75+,Main Library,September,2010,phone,False,2010,False,0,3.0,1242,0.0008051529790660225
3481,ADULT,33,44,55-59,Main Library,September,2014,email,True,2008,False,6,1.33,1242,0.026570048309178744
3161,ADULT,334,0,10-19,Main Library,September,2013,phone,False,2012,False,1,0.0,1242,0.2689210950080515
3279,ADULT,1,0,25-34,Mission,September,2015,email,True,2015,False,0,0.0,350,0.002857142857142857
3166,ADULT,40,2,35-44,Main Library,September,2013,email,True,2011,False,2,0.05,1242,0.0322061191626409
1124,JUVENILE,5,0,0-9,Main Library,September,2014,print,False,2014,False,0,0.0,1242,0.004025764895330112
4784,ADULT,12,0,45-54,Main Library,September,2014,email,True,2007,False,7,0.0,1242,0.00966183574879227
3663,ADULT,2,6,25-34,Mission,September,2015,email,True,2015,False,0,3.0,350,0.005714285714285714
25,JUVENILE,3,0,0-9,Chinatown,September,2015,phone,False,2015,False,0,0.0,194,0.015463917525773196
2712,ADULT,35,1,25-34,Main Library,September,2015,email,True,2012,False,3,0.03,1242,0.02818035426731079
1740,ADULT,1,0,25-34,Richmond,September,2014,email,True,2014,False,0,0.0,248,0.004032258064516129
2710,JUVENILE,57,0,10-19,Main Library,September,2015,phone,False,2010,False,5,0.0,1242,0.04589371980676329
4994,ADULT,168,4,20-24,Excelsior,September,2015,email,True,2012,False,3,0.02,247,0.680161943319838
2052,JUVENILE,7,0,0-9,Mission,September,2014,phone,False,2014,False,0,0.0,350,0.02
4926,ADULT,17,7,35-44,Excelsior,September,2014,email,True,2010,False,4,0.41,247,0.06882591093117409
4725,ADULT,2,0,25-34,Excelsior,September,2014,print,False,2014,False,0,0.0,247,0.008097165991902834
1419,JUVENILE,2,0,0-9,Richmond,September,2015,email,True,2015,False,0,0.0,248,0.008064516129032258
3642,ADULT,98,12,25-34,Mission,September,2014,email,True,2012,False,2,0.12,350,0.28
694,JUVENILE,19,0,0-9,Main Library,September,2015,email,True,2014,False,1,0.0,1242,0.015297906602254429
280,ADULT,21,48,25-34,Chinatown,September,2014,email,True,2006,False,8,2.29,194,0.10824742268041238
4757,JUVENILE,5,0,10-19,Main Library,September,2012,print,False,2012,False,0,0.0,1242,0.004025764895330112
310,YOUNG ADULT,9,0,10-19,Chinatown,September,2012,email,True,2012,False,0,0.0,194,0.04639175257731959
1433,ADULT,28,31,35-44,Richmond,September,2014,email,True,2006,False,8,1.11,248,0.11290322580645161
4865,ADULT,4,0,25-34,Excelsior,September,2015,email,True,2015,False,0,0.0,247,0.016194331983805668
1459,ADULT,6,5,20-24,Richmond,September,2014,email,True,2014,False,0,0.83,248,0.024193548387096774
3253,ADULT,177,0,60-64,Main Library,September,2015,email,True,2008,False,7,0.0,1242,0.14251207729468598
1058,ADULT,1,1,20-24,Main Library,September,2014,email,True,2010,False,4,1.0,1242,0.0008051529790660225
1360,ADULT,23,6,45-54,Richmond,September,2013,email,True,2010,False,3,0.26,248,0.09274193548387097
1078,YOUNG ADULT,21,0,10-19,Main Library,September,2013,phone,False,2005,False,8,0.0,1242,0.016908212560386472
1781,ADULT,1,0,35-44,Richmond,September,2012,email,True,2012,False,0,0.0,248,0.004032258064516129
668,ADULT,36,0,45-54,Main Library,September,2015,email,True,2015,False,0,0.0,1242,0.028985507246376812
3700,JUVENILE,6,0,10-19,Main Library,September,2015,email,True,2014,False,1,0.0,1242,0.004830917874396135
4607,JUVENILE,204,20,0-9,Richmond,September,2015,phone,False,2011,False,4,0.1,248,0.8225806451612904
2143,ADULT,3,0,25-34,Mission,September,2013,phone,False,2010,False,3,0.0,350,0.008571428571428572
291,JUVENILE,13,0,0-9,Mission,September,2013,print,False,2013,False,0,0.0,350,0.037142857142857144
1030,ADULT,1,0,20-24,Main Library,September,2014,email,True,2014,False,0,0.0,1242,0.0008051529790660225
2241,ADULT,9,5,25-34,Mission,September,2015,email,True,2014,False,1,0.56,350,0.025714285714285714
1521,ADULT,111,10,35-44,Richmond,September,2014,email,True,2012,False,2,0.09,248,0.4475806451612903
2733,ADULT,2,0,25-34,Main Library,September,2014,email,True,2014,False,0,0.0,1242,0.001610305958132045
1341,ADULT,10,1,35-44,Richmond,September,2013,email,True,2013,False,0,0.1,248,0.04032258064516129
